name,address,resolvedAddress,latitude,longitude,datetime,temp,feelslike,dew,humidity,precip,precipprob,preciptype,snow,snowdepth,windgust,windspeed,winddir,sealevelpressure,cloudcover,visibility,solarradiation,solarenergy,uvindex,severerisk,conditions,icon,source
Hanoi,Hanoi,Hanoi,21,105.85,2015-12-09T06:00:00,15,15,11,77,0,0,,0,0,12.6,10.3,15,1019,89,10,0,0,0,,Partially cloudy,partly-cloudy-night,obs
Hanoi,Hanoi,Hanoi,21,105.85,2015-12-09T07:00:00,15.9,15.9,12.3,79.39,0,0,,0,0,13,9.5,20,1019.6,97.5,10.1,7.1,0,0,,Overcast,cloudy,obs
Hanoi,Hanoi,Hanoi,21,105.85,2015-12-09T08:00:00,16.5,16.5,11,69.95,0,0,,0,0,16.2,7.4,20,1020,89,10,78.4,0.3,1,,Partially cloudy,partly-cloudy-day,obs
Hanoi,Hanoi,Hanoi,21,105.85,2015-12-09T09:00:00,17,17,12,72.4,0,0,,0,0,19.4,5.4,334,1020,89,9.5,189.2,0.7,2,,Partially cloudy,partly-cloudy-day,obs
Hanoi,Hanoi,Hanoi,21,105.85,2015-12-09T10:00:00,17.9,17.9,13.3,74.46,0,0,,0,0,20.9,4.3,322,1019.9,97.6,9.7,314.5,1.1,3,,Overcast,cloudy,obs
Hanoi,Hanoi,Hanoi,21,105.85,2015-12-09T11:00:00,19,19,13,68.18,0,0,,0,0,20.9,10.3,320,1019,89,8,377.7,1.4,4,,Partially cloudy,partly-cloudy-day,obs
Hanoi,Hanoi,Hanoi,21,105.85,2015-12-09T12:00:00,19.5,19.5,12.5,63.96,0,0,,0,0,22,7.6,350,1018,89,9,565.4,2,6,,Partially cloudy,partly-cloudy-day,obs
Hanoi,Hanoi,Hanoi,21,105.85,2015-12-09T13:00:00,20.1,20.1,14.1,68.09,0,0,,0,0,22,7.1,322,1016.6,89.3,9.5,518,1.9,5,,Partially cloudy,partly-cloudy-day,obs
Hanoi,Hanoi,Hanoi,21,105.85,2015-12-09T14:00:00,21.5,21.5,13,58.42,0,0,,0,0,19.8,3.6,321.4,1015,69,6,525.9,1.9,5,,Partially cloudy,partly-cloudy-day,obs
Hanoi,Hanoi,Hanoi,21,105.85,2015-12-09T15:00:00,21,21,13,60.24,0,0,,0,0,18,5.4,327.6,1014,50,6.5,316.2,1.1,3,,Partially cloudy,partly-cloudy-day,obs
Hanoi,Hanoi,Hanoi,21,105.85,2015-12-09T16:00:00,21.2,21.2,14.7,66.55,0,0,,0,0,13.3,0.8,360,1014.2,59,9.7,169.5,0.6,2,,Partially cloudy,partly-cloudy-day,obs
Hanoi,Hanoi,Hanoi,21,105.85,2015-12-09T17:00:00,20,20,13,64.07,0,0,,0,0,10.4,8.5,100,1015,89,9.5,44.6,0.2,0,,Partially cloudy,partly-cloudy-day,obs
Hanoi,Hanoi,Hanoi,21,105.85,2015-12-09T18:00:00,20,20,13.5,66.19,0,0,,0,0,11.9,5.4,72.4,1015,89,8,1.1,0,0,,Partially cloudy,partly-cloudy-night,obs
Hanoi,Hanoi,Hanoi,21,105.85,2015-12-09T19:00:00,19.2,19.2,15.2,77.36,0,0,,0,0,11.9,1.7,14,1015.4,82.4,9.4,0,0,0,,Partially cloudy,partly-cloudy-night,obs
Hanoi,Hanoi,Hanoi,21,105.85,2015-12-09T20:00:00,19,19,15,77.62,0,0,,0,0,9,7.6,65,1016,89,6,0,0,0,,Partially cloudy,partly-cloudy-night,obs
Hanoi,Hanoi,Hanoi,21,105.85,2015-12-09T21:00:00,19,19,15,77.62,0,0,,0,0,8.6,6.5,65,1017,89,6,0,0,0,,Partially cloudy,partly-cloudy-night,obs
Hanoi,Hanoi,Hanoi,21,105.85,2015-12-09T22:00:00,19.1,19.1,15.9,81.73,0,0,,0,0,7.9,2.1,15,1016.9,89.8,9.1,0,0,0,,Partially cloudy,partly-cloudy-night,obs
Hanoi,Hanoi,Hanoi,21,105.85,2015-12-09T23:00:00,18.5,18.5,15.5,82.69,0,0,,0,0,7.2,11.2,65,1017,89,6.5,0,0,0,,Partially cloudy,partly-cloudy-night,obs
Hanoi,Hanoi,Hanoi,21,105.85,2015-12-10T00:00:00,18,18,14,77.46,0,0,,0,0,6.1,10.3,75,1017,89,7.5,0,0,0,,Partially cloudy,partly-cloudy-night,obs
Hanoi,Hanoi,Hanoi,21,105.85,2015-12-10T01:00:00,18.5,18.5,14.9,79.44,0,0,,0,0,6.8,4.6,50,1016.9,98.4,9.9,0,0,0,,Overcast,cloudy,obs
Hanoi,Hanoi,Hanoi,21,105.85,2015-12-10T02:00:00,18,18,14,77.46,0,0,,0,0,9.7,11.2,50,1017,88,10,0,0,0,,Partially cloudy,partly-cloudy-night,obs
Hanoi,Hanoi,Hanoi,21,105.85,2015-12-10T03:00:00,17.4,17.4,14.8,84.71,0,0,,0,0,12.2,6.1,26.3,1017,96.6,,0,0,0,,Overcast,cloudy,obs
Hanoi,Hanoi,Hanoi,21,105.85,2015-12-10T04:00:00,18,18,14.2,78.2,0,0,,0,0,12.6,2.1,7,1016,97.6,10,0,0,0,,Overcast,cloudy,obs
Hanoi,Hanoi,Hanoi,21,105.85,2015-12-10T05:00:00,17.5,17.5,14,79.94,0,0,,0,0,11.5,8.5,50,1017,89,10,0,0,0,,Partially cloudy,partly-cloudy-night,obs
Hanoi,Hanoi,Hanoi,21,105.85,2015-12-10T06:00:00,17,17,14,82.51,0,0,,0,0,10.1,11.2,45,1017,69,10,0,0,0,,Partially cloudy,partly-cloudy-night,obs
Hanoi,Hanoi,Hanoi,21,105.85,2015-12-10T07:00:00,17.7,17.7,14.5,81.83,0,0,,0,0,11.2,5.3,26,1017.7,97.5,10,6.6,0,0,,Overcast,cloudy,obs
Hanoi,Hanoi,Hanoi,21,105.85,2015-12-10T08:00:00,18,18,13.5,74.99,0,0,,0,0,14.8,13.9,45,1019,89,10,60.4,0.2,1,,Partially cloudy,partly-cloudy-day,obs
Hanoi,Hanoi,Hanoi,21,105.85,2015-12-10T09:00:00,18,18,14.5,80.01,0,0,,0,0,16.2,11.2,50,1019,89,10,108.5,0.4,1,,Partially cloudy,partly-cloudy-day,obs
Hanoi,Hanoi,Hanoi,21,105.85,2015-12-10T10:00:00,19.3,19.3,14.9,75.78,0,0,,0,0,16.6,7.9,24,1019.3,97.6,10.1,183.7,0.7,2,,Overcast,cloudy,obs
Hanoi,Hanoi,Hanoi,21,105.85,2015-12-10T11:00:00,19.5,19.5,15,75.24,0,0,,0,0,17.6,12.1,40,1018,89,10,299.9,1.1,3,,Partially cloudy,partly-cloudy-day,obs
Hanoi,Hanoi,Hanoi,21,105.85,2015-12-10T12:00:00,20,20,15,72.94,0,0,,0,0,17.6,15.7,35,1017,89,10,232.9,0.8,2,,Partially cloudy,partly-cloudy-day,obs
Hanoi,Hanoi,Hanoi,21,105.85,2015-12-10T13:00:00,20.4,20.4,14.9,70.48,0,0,,0,0,17.3,5.1,337,1016.3,97.5,10.3,303.5,1.1,3,,Overcast,cloudy,obs
Hanoi,Hanoi,Hanoi,21,105.85,2015-12-10T14:00:00,20.5,20.5,14.5,68.48,0,0,,0,0,16.9,8.5,30,1015,95.7,10,269.4,1,3,,Overcast,cloudy,obs
Hanoi,Hanoi,Hanoi,21,105.85,2015-12-10T15:00:00,20,20,15,72.94,0,0,,0,0,15.1,11.2,40,1014,81.8,10,239.7,0.9,2,,Partially cloudy,partly-cloudy-day,obs
Hanoi,Hanoi,Hanoi,21,105.85,2015-12-10T16:00:00,20.9,20.9,14.7,67.44,0,0,,0,0,12.2,7.8,21,1013.7,90,10.2,173.1,0.6,2,,Partially cloudy,partly-cloudy-day,obs
Hanoi,Hanoi,Hanoi,21,105.85,2015-12-10T17:00:00,19.5,19.5,15,75.24,0,0,,0,0,9,6.5,10,1014,32.3,10,63.7,0.2,1,,Partially cloudy,partly-cloudy-day,obs
Hanoi,Hanoi,Hanoi,21,105.85,2015-12-10T18:00:00,19,19,15.5,80.15,0,0,,0,0,4.7,3.6,310,1015,39.8,10,1.5,0,0,,Partially cloudy,partly-cloudy-night,obs
Hanoi,Hanoi,Hanoi,21,105.85,2015-12-10T19:00:00,19.7,19.7,15.7,78.13,0,0,,0,0,4.3,3.8,3,1015.2,99.6,10.2,0,0,0,,Overcast,cloudy,obs
Hanoi,Hanoi,Hanoi,21,105.85,2015-12-10T20:00:00,19,19,16,82.75,0,0,,0,0,5.8,2.7,60,1015,0,9.5,0,0,0,,Clear,clear-night,obs
Hanoi,Hanoi,Hanoi,21,105.85,2015-12-10T21:00:00,19,19,16,82.75,0,0,,0,0,6.5,6.5,85,1016,100,10,0,0,0,,Overcast,cloudy,obs
Hanoi,Hanoi,Hanoi,21,105.85,2015-12-10T22:00:00,19.4,19.4,15.9,80.01,0,0,,0,0,5.4,1.4,13,1015.8,97.6,9.9,0,0,0,,Overcast,cloudy,obs
Hanoi,Hanoi,Hanoi,21,105.85,2015-12-10T23:00:00,19,19,16,82.75,0,0,,0,0,4.7,4.7,90,1015,89,10,0,0,0,,Partially cloudy,partly-cloudy-night,obs
Hanoi,Hanoi,Hanoi,21,105.85,2015-12-11T00:00:00,19,19,17,88.19,0,0,,0,0,4,4.5,110,1015,70,8.5,0,0,0,,Partially cloudy,partly-cloudy-night,obs
Hanoi,Hanoi,Hanoi,21,105.85,2015-12-11T01:00:00,19,19,16.5,85.61,0.007,100,rain,0,0,3.2,1.4,5,1015.1,97.7,9.6,0,0,0,,"Rain, Overcast",rain,obs
Hanoi,Hanoi,Hanoi,21,105.85,2015-12-11T02:00:00,18.5,18.5,16.5,88.14,0,0,,0,0,5,8.5,65,1015,69,9.5,0,0,0,,Partially cloudy,partly-cloudy-night,obs
Hanoi,Hanoi,Hanoi,21,105.85,2015-12-11T03:00:00,18,18,16.5,90.95,0,0,,0,0,5.4,9.2,75,1014,89,8,0,0,0,,Partially cloudy,partly-cloudy-night,obs
Hanoi,Hanoi,Hanoi,21,105.85,2015-12-11T04:00:00,17.1,17.1,16.9,98.52,0,0,,0,0,8.3,8,106,1014.7,97.6,8.8,0,0,0,,Overcast,cloudy,obs
Hanoi,Hanoi,Hanoi,21,105.85,2015-12-11T05:00:00,17,17,17,100,0,0,,0,0,10.1,5.4,75,1015,89,5,0,0,0,,Partially cloudy,partly-cloudy-night,obs
Hanoi,Hanoi,Hanoi,21,105.85,2015-12-11T06:00:00,17,17,16,93.84,0,0,,0,0,10.8,7.4,60,1015,89,7.5,0,0,0,,Partially cloudy,partly-cloudy-night,obs
Hanoi,Hanoi,Hanoi,21,105.85,2015-12-11T07:00:00,17.1,17.1,16.2,94.02,0.491,100,rain,0,0,12.2,4.7,10,1015.9,97.7,4.8,1.8,0,0,,"Rain, Overcast",rain,obs
Hanoi,Hanoi,Hanoi,21,105.85,2015-12-11T08:00:00,17,17,16,93.84,0,0,,0,0,14.4,9.4,70,1017,89,5,18.7,0.1,0,,Partially cloudy,partly-cloudy-day,obs
Hanoi,Hanoi,Hanoi,21,105.85,2015-12-11T09:00:00,18.5,18.5,16,85.38,0,0,,0,0,14.8,13,70,1017,89,8,49.2,0.2,0,,Partially cloudy,partly-cloudy-day,obs
Hanoi,Hanoi,Hanoi,21,105.85,2015-12-11T10:00:00,19.2,19.2,15.4,78.48,0,0,,0,0,15.1,3.1,14,1017,83.1,10.1,100.9,0.4,1,,Partially cloudy,partly-cloudy-day,obs
Hanoi,Hanoi,Hanoi,21,105.85,2015-12-11T11:00:00,20,20,15,72.94,0,0,,0,0,15.1,12.1,70,1016,89,10,111.8,0.4,1,,Partially cloudy,partly-cloudy-day,obs
Hanoi,Hanoi,Hanoi,21,105.85,2015-12-11T12:00:00,20,20,15.5,75.32,0,0,,0,0,15.1,8.5,70,1015,89,10,52.9,0.2,1,,Partially cloudy,partly-cloudy-day,obs
Hanoi,Hanoi,Hanoi,21,105.85,2015-12-11T13:00:00,19.9,19.9,15.3,74.89,0.295,100,rain,0,0,15.5,7.2,146,1014.3,97.7,10.3,120.4,0.4,1,,"Rain, Overcast",rain,obs
Hanoi,Hanoi,Hanoi,21,105.85,2015-12-11T14:00:00,21,21,16,73.11,0,0,,0,0,16.9,8.5,90,1013,89,10,122.1,0.4,1,,Partially cloudy,partly-cloudy-day,obs
Hanoi,Hanoi,Hanoi,21,105.85,2015-12-11T15:00:00,20,20,15.5,75.32,0,0,,0,0,16.9,8.5,70,1012,89,10,106.5,0.4,1,,Partially cloudy,partly-cloudy-day,obs
Hanoi,Hanoi,Hanoi,21,105.85,2015-12-11T16:00:00,20.1,20.1,15.9,77.1,0,0,,0,0,15.8,7.7,85,1011.7,97.6,10.1,52.6,0.2,1,,Overcast,cloudy,obs
Hanoi,Hanoi,Hanoi,21,105.85,2015-12-11T17:00:00,19.5,19.5,16,80.22,0,0,,0,0,14.8,10.3,55,1012,89,8.5,10.8,0,0,,Partially cloudy,partly-cloudy-day,obs
Hanoi,Hanoi,Hanoi,21,105.85,2015-12-11T18:00:00,19,19,16,82.75,0,0,,0,0,14.4,8.5,50,1012,89,10,0.4,0,0,,Partially cloudy,partly-cloudy-night,obs
Hanoi,Hanoi,Hanoi,21,105.85,2015-12-11T19:00:00,19.5,19.5,16.7,83.76,0,0,,0,0,14,6.8,100,1012.8,97.7,10.1,0,0,0,,Overcast,cloudy,obs
Hanoi,Hanoi,Hanoi,21,105.85,2015-12-11T20:00:00,19,19,16,82.75,0,0,,0,0,12.6,5.4,55,1014,89,10,0,0,0,,Partially cloudy,partly-cloudy-night,obs
Hanoi,Hanoi,Hanoi,21,105.85,2015-12-11T21:00:00,19,19,16,82.75,0,0,,0,0,10.1,7.6,75,1014,89,10,0,0,0,,Partially cloudy,partly-cloudy-night,obs
Hanoi,Hanoi,Hanoi,21,105.85,2015-12-11T22:00:00,19.3,19.3,17.4,88.9,0,0,,0,0,10.1,4.7,287,1014.1,97.6,9.6,0,0,0,,Overcast,cloudy,obs
Hanoi,Hanoi,Hanoi,21,105.85,2015-12-11T23:00:00,19,19,17,88.19,0,0,,0,0,10.1,9.4,45,1014,89,8,0,0,0,,Partially cloudy,partly-cloudy-night,obs
Hanoi,Hanoi,Hanoi,21,105.85,2015-12-12T00:00:00,18,18,16,88.1,0.2,100,rain,0,0,10.1,6.5,60,1014,89,8.5,0,0,0,,"Rain, Partially cloudy",rain,obs
Hanoi,Hanoi,Hanoi,21,105.85,2015-12-12T01:00:00,19.3,19.3,17.4,89.08,0,0,,0,0,9.4,7.4,353,1013.3,97.7,9.8,0,0,0,,Overcast,cloudy,obs
Hanoi,Hanoi,Hanoi,21,105.85,2015-12-12T02:00:00,18.5,18.5,16.5,88.14,0.2,100,rain,0,0,7.9,4.5,60,1012,89,9,0,0,0,,"Rain, Partially cloudy",rain,obs
Hanoi,Hanoi,Hanoi,21,105.85,2015-12-12T03:00:00,18.5,18.5,17,90.99,0.2,100,rain,0,0,7.6,4.7,30,1012,89,9,0,0,0,,"Rain, Partially cloudy",rain,obs
Hanoi,Hanoi,Hanoi,21,105.85,2015-12-12T04:00:00,18.7,18.7,17.5,93.02,0,0,,0,0,7.2,7.2,80,1012,97.6,9.7,0,0,0,,Overcast,cloudy,obs
Hanoi,Hanoi,Hanoi,21,105.85,2015-12-12T05:00:00,18,18,17,93.88,0.1,100,rain,0,0,6.8,8.5,60,1012,89,8.5,0,0,0,,"Rain, Partially cloudy",rain,obs
Hanoi,Hanoi,Hanoi,21,105.85,2015-12-12T06:00:00,18,18,17,93.88,0.2,100,rain,0,0,7.2,8.3,55,1013,89,7.5,0,0,0,,"Rain, Partially cloudy",rain,obs
Hanoi,Hanoi,Hanoi,21,105.85,2015-12-12T07:00:00,18.9,18.9,17.3,90.25,0,0,,0,0,7.6,6.9,45,1012.9,97.7,9.2,3.6,0,0,,Overcast,cloudy,obs
Hanoi,Hanoi,Hanoi,21,105.85,2015-12-12T08:00:00,19,19,17,88.19,0.2,100,rain,0,0,8.3,7.6,55,1014,89,6,17,0.1,0,,"Rain, Partially cloudy",rain,obs
Hanoi,Hanoi,Hanoi,21,105.85,2015-12-12T09:00:00,19,19,17,88.19,0,0,,0,0,10.1,7.6,55,1014,89,5.5,72.5,0.3,1,,Partially cloudy,partly-cloudy-day,obs
Hanoi,Hanoi,Hanoi,21,105.85,2015-12-12T10:00:00,20.8,20.8,18.7,87.65,0,0,,0,0,11.5,1.3,20,1014.2,97.1,8.9,149.8,0.5,1,,Overcast,cloudy,obs
Hanoi,Hanoi,Hanoi,21,105.85,2015-12-12T11:00:00,21,21,18,82.99,0,0,,0,0,11.2,8.5,80,1013,70,4.5,211.1,0.8,2,,Partially cloudy,partly-cloudy-day,obs
Hanoi,Hanoi,Hanoi,21,105.85,2015-12-12T12:00:00,22,22,18.5,80.55,0,0,,0,0,10.1,11.2,60,1012,89,4,205.3,0.7,2,,Partially cloudy,partly-cloudy-day,obs
Hanoi,Hanoi,Hanoi,21,105.85,2015-12-12T13:00:00,24.6,24.6,20.4,77.71,0,0,,0,0,10.8,7.5,91,1010.9,81.8,8.6,207.7,0.7,2,,Partially cloudy,partly-cloudy-day,obs
Hanoi,Hanoi,Hanoi,21,105.85,2015-12-12T14:00:00,22.5,22.5,19,80.62,0,0,,0,0,12.2,7.6,50,1010,89,3,282.4,1,3,,Partially cloudy,partly-cloudy-day,obs
Hanoi,Hanoi,Hanoi,21,105.85,2015-12-12T15:00:00,22,22,19,83.11,0,0,,0,0,11.9,7.6,15,1010,89,3,239.9,0.9,2,,Partially cloudy,partly-cloudy-day,obs
Hanoi,Hanoi,Hanoi,21,105.85,2015-12-12T16:00:00,23.3,23.3,19.4,79.19,0,0,,0,0,19.1,12.6,339,1009,86.5,8.6,206.1,0.7,2,,Partially cloudy,partly-cloudy-day,obs
Hanoi,Hanoi,Hanoi,21,105.85,2015-12-12T17:00:00,21,21,19,88.35,0,0,,0,0,18,3.6,20,1010,90,3,87.3,0.3,1,,Partially cloudy,partly-cloudy-day,obs
Hanoi,Hanoi,Hanoi,21,105.85,2015-12-12T18:00:00,20,20,19,93.97,0,0,,0,0,9.7,7.6,290,1010,89,3,1.9,0,0,,Partially cloudy,partly-cloudy-night,obs
Hanoi,Hanoi,Hanoi,21,105.85,2015-12-12T19:00:00,19.9,19.9,18.8,92.99,0,0,,0,0,7.6,7.3,311,1010.6,97.4,8.5,0,0,0,,Overcast,cloudy,obs
Hanoi,Hanoi,Hanoi,21,105.85,2015-12-12T20:00:00,20,20,19,93.97,0,0,,0,0,7.2,5.6,295,1012,89,4,0,0,0,,Partially cloudy,partly-cloudy-night,obs
Hanoi,Hanoi,Hanoi,21,105.85,2015-12-12T21:00:00,20,20,19,93.97,0,0,,0,0,5.8,4.5,300,1012,89,4.5,0,0,0,,Partially cloudy,partly-cloudy-night,obs
Hanoi,Hanoi,Hanoi,21,105.85,2015-12-12T22:00:00,19.9,19.9,18.9,93.96,0,0,,0,0,5.4,1.3,346,1012.3,97.6,8.8,0,0,0,,Overcast,cloudy,obs
Hanoi,Hanoi,Hanoi,21,105.85,2015-12-12T23:00:00,20,20,19,93.97,0,0,,0,0,5,5.4,295,1012,89,4,0,0,0,,Partially cloudy,partly-cloudy-night,obs
Hanoi,Hanoi,Hanoi,21,105.85,2015-12-13T00:00:00,20,20,19,93.97,0,0,,0,0,4.3,5.4,310,1012,89,4,0,0,0,,Partially cloudy,partly-cloudy-night,obs
Hanoi,Hanoi,Hanoi,21,105.85,2015-12-13T01:00:00,20.1,20.1,18.8,91.82,0,0,,0,0,5,7,316,1011.9,97.5,8.6,0,0,0,,Overcast,cloudy,obs
Hanoi,Hanoi,Hanoi,21,105.85,2015-12-13T02:00:00,20,20,19,93.97,0,0,,0,0,4.7,8.5,280,1011,89,3.5,0,0,0,,Partially cloudy,partly-cloudy-night,obs
Hanoi,Hanoi,Hanoi,21,105.85,2015-12-13T03:00:00,20.1,20.1,19.1,93.98,0,0,,0,0,8.6,9.4,280,1011,90,2,0,0,0,,Partially cloudy,partly-cloudy-night,obs
Hanoi,Hanoi,Hanoi,21,105.85,2015-12-13T04:00:00,19.9,19.9,18.9,94.01,0,0,,0,0,9.4,7.6,314,1011.3,97.1,8.5,0,0,0,,Overcast,cloudy,obs
Hanoi,Hanoi,Hanoi,21,105.85,2015-12-13T05:00:00,20,20,19,93.97,0,0,,0,0,9.4,8.5,270,1012,89,3,0,0,0,,Partially cloudy,partly-cloudy-night,obs
Hanoi,Hanoi,Hanoi,21,105.85,2015-12-13T06:00:00,20,20,19.5,96.95,0,0,,0,0,9.7,7.4,275,1013,89,2,0,0,0,,Partially cloudy,partly-cloudy-night,obs
Hanoi,Hanoi,Hanoi,21,105.85,2015-12-13T07:00:00,20.1,20.1,19.4,95.79,0,0,,0,0,11.5,7.2,310,1013.2,97.5,3.6,4.8,0,0,,Overcast,cloudy,obs
Hanoi,Hanoi,Hanoi,21,105.85,2015-12-13T08:00:00,21,21,20,94.02,0,0,,0,0,13.3,8.5,285,1014,89,2.5,48,0.2,0,,Partially cloudy,partly-cloudy-day,obs
Hanoi,Hanoi,Hanoi,21,105.85,2015-12-13T09:00:00,22,22,20,88.44,0,0,,0,0,15.5,7.4,275,1015,89,3,139.5,0.5,1,,Partially cloudy,partly-cloudy-day,obs
Hanoi,Hanoi,Hanoi,21,105.85,2015-12-13T10:00:00,22.6,22.6,20.1,85.88,0,0,,0,0,17.3,7.9,340,1014.8,79.2,4.1,230.6,0.8,2,,Partially cloudy,partly-cloudy-day,obs
Hanoi,Hanoi,Hanoi,21,105.85,2015-12-13T11:00:00,25,25,21,78.5,0,0,,0,0,17.3,9.4,260,1014,30,5.5,253.1,0.9,3,,Partially cloudy,partly-cloudy-day,obs
Hanoi,Hanoi,Hanoi,21,105.85,2015-12-13T12:00:00,26,26,21,73.97,0,0,,0,0,16.2,9.4,260,1013,37.5,9,363.6,1.3,4,,Partially cloudy,partly-cloudy-day,obs
Hanoi,Hanoi,Hanoi,21,105.85,2015-12-13T13:00:00,26.7,28.4,20.7,69.51,0,0,,0,0,14.4,4.9,190,1011.8,35.8,10.1,313.2,1.1,3,,Partially cloudy,partly-cloudy-day,obs
Hanoi,Hanoi,Hanoi,21,105.85,2015-12-13T14:00:00,27,29,21.5,71.91,0,0,,0,0,11.5,6.5,230,1011,0,9,317,1.1,3,,Clear,clear-day,obs
Hanoi,Hanoi,Hanoi,21,105.85,2015-12-13T15:00:00,28,30.4,21.5,67.82,0,0,,0,0,10.8,4.5,200,1011,0,9,223.3,0.8,2,,Clear,clear-day,obs
Hanoi,Hanoi,Hanoi,21,105.85,2015-12-13T16:00:00,27.7,29.7,20.9,66.63,0,0,,0,0,11.2,4,68,1010.7,0.5,9.8,166.7,0.6,2,,Clear,clear-day,obs
Hanoi,Hanoi,Hanoi,21,105.85,2015-12-13T17:00:00,26.5,26.5,21,71.82,0,0,,0,0,12.2,4.5,40,1011,0,6,78.4,0.3,1,,Clear,clear-day,obs
Hanoi,Hanoi,Hanoi,21,105.85,2015-12-13T18:00:00,24.5,24.5,21.5,83.4,0,0,,0,0,11.5,5.4,60,1012,0,4.5,2,0,0,,Clear,clear-night,obs
Hanoi,Hanoi,Hanoi,21,105.85,2015-12-13T19:00:00,24.9,24.9,22.3,85.44,0,0,,0,0,10.8,1.5,21,1012.6,1.7,9,0,0,0,,Clear,clear-night,obs
Hanoi,Hanoi,Hanoi,21,105.85,2015-12-13T20:00:00,23.5,23.5,22.5,94.13,0,0,,0,0,9.7,9.4,85,1014,0,4,0,0,0,,Clear,clear-night,obs
Hanoi,Hanoi,Hanoi,21,105.85,2015-12-13T21:00:00,24,24,22.5,91.34,0,0,,0,0,11.2,11.2,85,1014,90,3.5,0,0,0,,Partially cloudy,partly-cloudy-night,obs
Hanoi,Hanoi,Hanoi,21,105.85,2015-12-13T22:00:00,23.7,23.7,22.7,94.15,0,0,,0,0,20.2,2.9,26,1014.4,89.8,8.8,0,0,0,,Partially cloudy,partly-cloudy-night,obs
Hanoi,Hanoi,Hanoi,21,105.85,2015-12-13T23:00:00,24,24,23,94.15,0,0,,0,0,28.4,11.2,80,1014,89,4.5,0,0,0,,Partially cloudy,partly-cloudy-night,obs
Hanoi,Hanoi,Hanoi,21,105.85,2015-12-14T00:00:00,24,24,23,94.15,0,0,,0,0,33.1,12.1,105,1014,50,5,0,0,0,,Partially cloudy,partly-cloudy-night,obs
Hanoi,Hanoi,Hanoi,21,105.85,2015-12-14T01:00:00,23,23,22.2,95.46,0,0,,0,0,30.2,3.2,17,1014.2,74.2,9.1,0,0,0,,Partially cloudy,partly-cloudy-night,obs
Hanoi,Hanoi,Hanoi,21,105.85,2015-12-14T02:00:00,21.5,21.5,19.5,88.4,0,0,,0,0,29.5,18.4,60,1014,25,6.5,0,0,0,,Partially cloudy,partly-cloudy-night,obs
Hanoi,Hanoi,Hanoi,21,105.85,2015-12-14T03:00:00,21,21,18.5,85.63,0,0,,0,0,26.6,18.5,55,1014,27.5,9,0,0,0,,Partially cloudy,partly-cloudy-night,obs
Hanoi,Hanoi,Hanoi,21,105.85,2015-12-14T04:00:00,20.7,20.7,18.1,84.89,0,0,,0,0,24.1,13.2,27,1014.1,93.5,10,0,0,0,,Overcast,cloudy,obs
Hanoi,Hanoi,Hanoi,21,105.85,2015-12-14T05:00:00,20,20,17,82.87,0,0,,0,0,19.8,21.4,50,1015,50,10,0,0,0,,Partially cloudy,partly-cloudy-night,obs
Hanoi,Hanoi,Hanoi,21,105.85,2015-12-14T06:00:00,19.5,19.5,16.5,82.81,0,0,,0,0,16.2,18.4,55,1015,50,10,0,0,0,,Partially cloudy,partly-cloudy-night,obs
Hanoi,Hanoi,Hanoi,21,105.85,2015-12-14T07:00:00,19.9,19.9,15.9,77.8,0,0,,0,0,15.1,12.4,28,1016,93.2,10.1,2.6,0,0,,Overcast,cloudy,obs
Hanoi,Hanoi,Hanoi,21,105.85,2015-12-14T08:00:00,20,20,16,77.77,0,0,,0,0,15.8,21.4,50,1017,89,10,23.8,0.1,0,,Partially cloudy,partly-cloudy-day,obs
Hanoi,Hanoi,Hanoi,21,105.85,2015-12-14T09:00:00,20,20,16,77.77,0,0,,0,0,16.2,19.4,45,1018,89,10,57.2,0.2,1,,Partially cloudy,partly-cloudy-day,obs
Hanoi,Hanoi,Hanoi,21,105.85,2015-12-14T10:00:00,20.3,20.3,15.9,75.8,0,0,,0,0,16.9,12.9,24,1017.5,97.6,10,86.4,0.3,1,,Overcast,cloudy,obs
Hanoi,Hanoi,Hanoi,21,105.85,2015-12-14T11:00:00,21,21,16,73.11,0,0,,0,0,18,21.4,55,1017,89,10,113.5,0.4,1,,Partially cloudy,partly-cloudy-day,obs
Hanoi,Hanoi,Hanoi,21,105.85,2015-12-14T12:00:00,21.5,21.5,16,70.91,0,0,,0,0,19.1,19.4,55,1016,89,10,163.8,0.6,2,,Partially cloudy,partly-cloudy-day,obs
Hanoi,Hanoi,Hanoi,21,105.85,2015-12-14T13:00:00,21.1,21.1,15.4,69.81,0.035,100,rain,0,0,19.4,9.3,50,1015.1,97.4,10.1,111.3,0.4,1,,"Rain, Overcast",rain,obs
Hanoi,Hanoi,Hanoi,21,105.85,2015-12-14T14:00:00,22,22,16,68.77,0,0,,0,0,18.7,13.9,60,1014,89,10,130.1,0.5,1,,Partially cloudy,partly-cloudy-day,obs
Hanoi,Hanoi,Hanoi,21,105.85,2015-12-14T15:00:00,22,22,16.5,71,0,0,,0,0,18.4,14.8,70,1014,89,10,106.4,0.4,1,,Partially cloudy,partly-cloudy-day,obs
Hanoi,Hanoi,Hanoi,21,105.85,2015-12-14T16:00:00,20.9,20.9,15.4,70.83,0,0,,0,0,16.6,8.6,88,1014,97.6,10,47.3,0.2,0,,Overcast,cloudy,obs
